story_file,line_number,normalized_class,line_fingerprint
docs/stories/RE-285-module-spec-pc-n-state-equivalence-gate.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-286-module-spec-pc-n-source-patch-gate.md,18,generic-blocker-reference,bac997bca9e15a2a
docs/stories/RE-286-module-spec-pc-n-source-patch-gate.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-286-module-spec-pc-n-source-patch-gate.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-287-post-module-spec-pc-n-exhaustion.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-287-post-module-spec-pc-n-exhaustion.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-288-RE-290-global-function-priority-exhaustion.md,14,blocked-readiness-status,454cff683f0a224b
docs/stories/RE-288-RE-290-global-function-priority-exhaustion.md,15,blocked-readiness-status,5b13792bca3bf068
docs/stories/RE-288-RE-290-global-function-priority-exhaustion.md,16,blocked-readiness-status,9512616d4aea4203
docs/stories/RE-288-RE-290-global-function-priority-exhaustion.md,18,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-288-global-function-priority-exhaustion-audit.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-288-global-function-priority-exhaustion-audit.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-289-global-parser-artifact-reconciliation.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-289-global-parser-artifact-reconciliation.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-290-final-function-priority-handoff.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-290-final-function-priority-handoff.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-291-function-priority-upstream-refresh-audit.md,15,stop-condition-before-source-or-domain-work,032b85697b153f4c
docs/stories/RE-291-function-priority-upstream-refresh-audit.md,31,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-291-function-priority-upstream-refresh-audit.md,34,domain-selection-still-blocked,afa3ee4a538a5074
docs/stories/RE-291-function-priority-upstream-refresh-audit.md,36,stop-condition-before-source-or-domain-work,1bf4d37e2f211262
docs/stories/RE-291-function-priority-upstream-refresh-audit.md,38,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,15,stop-condition-before-source-or-domain-work,032b85697b153f4c
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,37,generic-blocker-reference,c057d68c9e04b82f
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,41,generic-blocker-reference,529b41d9cd5ffd14
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,44,generic-blocker-reference,c057d68c9e04b82f
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,51,generic-blocker-reference,c057d68c9e04b82f
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,55,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,58,domain-selection-still-blocked,afa3ee4a538a5074
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,60,stop-condition-before-source-or-domain-work,ee38af11cb9568ac
docs/stories/RE-292-post-refresh-evidence-unblock-audit.md,62,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-293-evidence-source-inventory.md,7,domain-selection-still-blocked,6ab46ab5ae22677e
docs/stories/RE-293-evidence-source-inventory.md,11,generic-blocker-reference,5042228d2c341ae6
docs/stories/RE-293-evidence-source-inventory.md,42,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-293-evidence-source-inventory.md,43,domain-selection-still-blocked,afa3ee4a538a5074
docs/stories/RE-293-evidence-source-inventory.md,45,stop-condition-before-source-or-domain-work,eda7c18568caf868
docs/stories/RE-293-evidence-source-inventory.md,47,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-294-evidence-source-gap-ranking.md,14,domain-selection-still-blocked,f4993df07a61fa08
docs/stories/RE-294-evidence-source-gap-ranking.md,35,generic-blocker-reference,1f9c4c589e5ad838
docs/stories/RE-294-evidence-source-gap-ranking.md,49,metadata-work-readiness-only,c2d1adf273de8fa5
docs/stories/RE-294-evidence-source-gap-ranking.md,50,source-or-code-readiness-blocked,0196638f85e5223c
docs/stories/RE-294-evidence-source-gap-ranking.md,51,domain-selection-still-blocked,afa3ee4a538a5074
docs/stories/RE-294-evidence-source-gap-ranking.md,53,stop-condition-before-source-or-domain-work,125b610b05b5878a
docs/stories/RE-294-evidence-source-gap-ranking.md,55,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-295-metadata-blocker-extraction.md,14,domain-selection-still-blocked,f2014ec07c6d319a
docs/stories/RE-295-metadata-blocker-extraction.md,28,domain-selection-still-blocked,51648ecaee3a2f57
docs/stories/RE-295-metadata-blocker-extraction.md,38,domain-selection-still-blocked,8ac94186257fee68
docs/stories/RE-295-metadata-blocker-extraction.md,42,metadata-work-readiness-only,c2d1adf273de8fa5
docs/stories/RE-295-metadata-blocker-extraction.md,43,source-or-code-readiness-blocked,0196638f85e5223c
docs/stories/RE-295-metadata-blocker-extraction.md,44,domain-selection-still-blocked,afa3ee4a538a5074
docs/stories/RE-295-metadata-blocker-extraction.md,46,stop-condition-before-source-or-domain-work,178c8bd2669e533d
docs/stories/RE-295-metadata-blocker-extraction.md,48,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-296-blocker-reduction-candidate-selection.md,15,source-or-code-readiness-blocked,4d9565361c38e736
docs/stories/RE-296-blocker-reduction-candidate-selection.md,27,blocked-readiness-status,d316ed74345af542
docs/stories/RE-296-blocker-reduction-candidate-selection.md,29,blocked-readiness-status,6bfd4fb2845947a3
docs/stories/RE-296-blocker-reduction-candidate-selection.md,34,domain-selection-still-blocked,9557baa1b201bd67
docs/stories/RE-296-blocker-reduction-candidate-selection.md,40,domain-selection-still-blocked,02da60efd6bfa5cd
docs/stories/RE-296-blocker-reduction-candidate-selection.md,44,stop-condition-before-source-or-domain-work,f46d9df86f9f0952
docs/stories/RE-296-blocker-reduction-candidate-selection.md,48,metadata-work-readiness-only,c2d1adf273de8fa5
docs/stories/RE-296-blocker-reduction-candidate-selection.md,49,source-or-code-readiness-blocked,0196638f85e5223c
docs/stories/RE-296-blocker-reduction-candidate-selection.md,50,domain-selection-still-blocked,afa3ee4a538a5074
docs/stories/RE-296-blocker-reduction-candidate-selection.md,52,stop-condition-before-source-or-domain-work,6487e106234a912a
docs/stories/RE-296-blocker-reduction-candidate-selection.md,54,no-production-source-authorization,e0fbda061b9d9cf1
